Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2Gd32GXqbSiPl3VgQHQj5o,"O Melhor de Mim","O Melhor de Mim","$kar;Yunk Vino",2019-10-10,180801,30,true,8jtopaclkzi6fkcxvnzy3t27q,2022-08-03T04:26:58Z,"trap brasileiro,trap,trap funk,hip hop brasileiro","$kar",0.845,0.509,10,-6.173,0,0.0503,0.754,0,0.0931,0.366,120.008,5
spotify:track:0LITCZ4cay8OdBIaQHA21X,"Malandro Demais Vira Bicho","Malandro Demais Vira Bicho","Febre90s;SonoTWS;pumapjl",2021-09-30,220000,0,true,8jtopaclkzi6fkcxvnzy3t27q,2022-08-03T04:27:15Z,"boom bap,hip hop brasileiro","Tired Of People",0.396,0.824,8,-6.902,1,0.315,0.592,0.00000184,0.142,0.469,88.574,4
spotify:track:6q9igwQoZT0vsWYHug3YNu,"LOST","LOST","vamp",2022-06-29,167183,0,true,8jtopaclkzi6fkcxvnzy3t27q,2022-08-03T04:27:21Z,"","4079956 Records DK",0.755,0.4,3,-13.216,0,0.161,0.873,0.00024,0.128,0.356,90.983,4
spotify:track:1yZYvvkqA3amNKE9Kp4LBf,"80 Degrees","80 Degrees","Jerico",2020-05-15,161307,2,true,8jtopaclkzi6fkcxvnzy3t27q,2022-08-03T04:27:54Z,"speedcore","Blue Lotus Entertainment",0.767,0.641,7,-4.307,0,0.101,0.028,0.000589,0.137,0.495,161.061,4
spotify:track:5qn2hHWSeY7b0TlnOTEZAb,"ARTERIES","BRAVE","JOYRYDE;Youngs Teflon",2020-04-03,204071,0,false,8jtopaclkzi6fkcxvnzy3t27q,2022-08-03T04:28:02Z,"bass house,g-house,grime,grime reino unido,drill reino unido,drill","HARD Recs",0.657,0.968,4,-3.446,0,0.152,0.0725,0,0.377,0.533,140.012,4
spotify:track:4q7bQLZgF27HNZEWaqgDJA,"Dinheiro","Bendito","Mãolee;BK;Filipe Ret",2018-08-31,236725,0,false,8jtopaclkzi6fkcxvnzy3t27q,2022-08-03T04:28:06Z,"hip hop brasileiro,trap brasileiro,boom bap,trap funk,trap","Tudubom Records",0.652,0.637,1,-4.903,1,0.301,0.0261,0,0.374,0.482,193.705,3
spotify:track:7cyeGclH71MayOuQ7qtLFl,"BIG","Herstory in the Making","Young M.A",2019-09-27,225919,63,true,8jtopaclkzi6fkcxvnzy3t27q,2022-08-03T04:28:10Z,"","M.A Music / 3D",0.849,0.507,0,-5.776,0,0.405,0.0408,0.00000615,0.14,0.15,84.966,4
spotify:track:3wwo0bJvDSorOpNfzEkfXx,"Let Me Know (I Wonder Why Freestyle)","Let Me Know (I Wonder Why Freestyle)","Juice WRLD",2019-12-07,215380,81,true,8jtopaclkzi6fkcxvnzy3t27q,2022-08-03T04:28:14Z,"rap melódico,rap emo","Grade A Productions/Interscope Records",0.635,0.537,7,-7.895,0,0.0832,0.172,0,0.418,0.383,125.028,4
spotify:track:2igNHmxmKKwf9zrBFtNajn,"Climate Change","HEATHEN","GAWVI;Wordsplayed;Aklesso",2020-04-10,273615,37,false,8jtopaclkzi6fkcxvnzy3t27q,2022-08-03T04:28:18Z,"hip hop cristão,reggaeton cristão,pop cristão,edm cristão,r&b cristão,música cristã,afrogospel","Reach Records",0.855,0.702,10,-5.227,0,0.0511,0.0702,0.00319,0.105,0.147,128.959,4
spotify:track:5bKXU4gwiHlhjlMMosrUqR,"FROM NOTHING","FROM NOTHING","Gunboi;Pvlace",2021-07-14,176250,15,true,8jtopaclkzi6fkcxvnzy3t27q,2022-08-03T04:28:22Z,"hip hop alemão","GUNWORLD",0.909,0.433,7,-8.823,0,0.422,0.0263,0,0.112,0.365,144.017,4
spotify:track:1gz1QroWLINaMLZ37zAo51,"30 for 30","Confetti Nights","T-Shyne;Young Stoner Life",2022-04-01,151333,16,true,8jtopaclkzi6fkcxvnzy3t27q,2022-08-03T04:28:32Z,"","300 Entertainment",0.783,0.682,4,-6.759,0,0.17,0.0344,0,0.137,0.262,118.064,4
spotify:track:4ZjDDf6NjEVHSwJwAjeJj6,"SOBE O MORRO","SOBE O MORRO","CESRV;Febem;Fleezus",2021-11-26,162352,18,true,8jtopaclkzi6fkcxvnzy3t27q,2022-08-03T04:28:36Z,"hip hop brasileiro,boom bap,grime,trap brasileiro","Ceia",0.891,0.58,0,-8.751,1,0.268,0.057,0,0.278,0.585,136.08,4
spotify:track:0BEQ69UBHFlTShs9mLzc3q,"Team","Team","LeRoyce;T Gallardo;Loners Club",2019-04-01,208979,0,true,8jtopaclkzi6fkcxvnzy3t27q,2022-08-03T04:28:41Z,"jazz rap,southern hip hop","Elevæted",0.625,0.36,5,-13.323,0,0.399,0.0141,0,0.0999,0.328,203.661,4
spotify:track:1eQBEelI2NCy7AUTerX0KS,"Ultralight Beam","The Life Of Pablo","Kanye West",2016-06-10,320680,69,true,8jtopaclkzi6fkcxvnzy3t27q,2022-08-03T04:29:03Z,"rap","Rock The World/IDJ/Kanye LP7",0.592,0.403,0,-8.768,0,0.414,0.62,0,0.54,0.391,105.169,4
spotify:track:1Wsbr1d2BouNGk2q92mIj7,"Pt. 2","The Life Of Pablo","Kanye West",2016-06-10,130293,66,true,8jtopaclkzi6fkcxvnzy3t27q,2022-08-03T04:29:06Z,"rap","Rock The World/IDJ/Kanye LP7",0.674,0.752,11,-4.073,1,0.333,0.552,0,0.787,0.236,145.076,4
spotify:track:6wfzokDylbrJzrJcpnBkcy,"Freestyle 4","The Life Of Pablo","Kanye West",2016-06-10,123386,58,true,8jtopaclkzi6fkcxvnzy3t27q,2022-08-03T04:29:10Z,"rap","Rock The World/IDJ/Kanye LP7",0.564,0.537,9,-8.381,0,0.095,0.0449,0,0.0907,0.459,126.036,4
spotify:track:3nAq2hCr1oWsIU54tS98pL,"Waves","The Life Of Pablo","Kanye West",2016-06-10,181573,73,true,8jtopaclkzi6fkcxvnzy3t27q,2022-08-03T04:29:14Z,"rap","Rock The World/IDJ/Kanye LP7",0.557,0.586,10,-4.57,1,0.0382,0.0528,0.00000733,0.339,0.0681,96.091,4
spotify:track:30Zcjs7pgEkmJA1lEbGSWT,"FML","The Life Of Pablo","Kanye West",2016-06-10,236120,65,true,8jtopaclkzi6fkcxvnzy3t27q,2022-08-03T04:29:19Z,"rap","Rock The World/IDJ/Kanye LP7",0.527,0.415,5,-7.184,1,0.131,0.329,0,0.195,0.12,125.357,4
spotify:track:432hUIl3ISDeytYW5XBQ5h,"Wolves","The Life Of Pablo","Kanye West",2016-06-10,301586,69,true,8jtopaclkzi6fkcxvnzy3t27q,2022-08-03T04:29:23Z,"rap","Rock The World/IDJ/Kanye LP7",0.395,0.392,1,-8.034,1,0.0925,0.219,0.00173,0.134,0.103,155.856,4
spotify:track:6buGRrMzlhAUXhacc0Ql7X,"Clockwise","Clockwise","Alexander Lewis;Nick Row",2018-02-02,218624,0,true,8jtopaclkzi6fkcxvnzy3t27q,2022-08-03T04:29:37Z,"","Lowly",0.608,0.938,11,-2.681,0,0.287,0.0332,0,0.31,0.436,134.198,4
spotify:track:5DOiUXc9O3XsATTOWLgKDy,"Menor Magrinho","Menor Magrinho","Kyan;Mu540",2020-06-04,152169,1,true,8jtopaclkzi6fkcxvnzy3t27q,2022-08-03T04:30:26Z,"trap brasileiro,trap funk,trap,hip hop brasileiro","Ceia Ent.",0.92,0.546,9,-10.626,0,0.357,0.179,0,0.0835,0.765,139.979,4
spotify:track:4fLnXd56RsWN4ZBtb9TegQ,"Valerie","Trilogy","The Weeknd",2012-11-13,286680,58,false,8jtopaclkzi6fkcxvnzy3t27q,2022-08-03T04:30:29Z,"","CP Records",0.642,0.544,5,-6.351,0,0.046,0.347,0.00000756,0.0837,0.423,148.004,4
spotify:track:7wAnRqccDr2tzcSKLR4jKl,"More Time","Faith (Deluxe)","Pop Smoke",2021-07-31,120827,9,true,8jtopaclkzi6fkcxvnzy3t27q,2022-08-03T04:30:42Z,"drill do brooklyn,drill de nova iorque,drill","Victor Victor Worldwide",0.628,0.581,2,-8.377,1,0.188,0.46,0,0.152,0.259,145.396,4
spotify:track:4byRwLo7EmkCNBU6S8G6u0,"Manslaughter (feat. Rick Ross & The-Dream)","Faith (Deluxe)","Pop Smoke;Rick Ross;THE-DREAM",2021-07-31,249230,8,true,8jtopaclkzi6fkcxvnzy3t27q,2022-08-03T04:30:46Z,"drill do brooklyn,drill de nova iorque,drill,southern hip hop,r&b","Victor Victor Worldwide",0.441,0.623,1,-7.331,0,0.0414,0.135,0,0.14,0.285,78.082,4
spotify:track:58aW6yZGFl7rVM7SLfLnLL,"Brush Em (feat. Rah Swish)","Faith (Deluxe)","Pop Smoke;Rah Swish",2021-07-31,150449,8,true,8jtopaclkzi6fkcxvnzy3t27q,2022-08-03T04:30:50Z,"drill do brooklyn,drill de nova iorque,drill","Victor Victor Worldwide",0.654,0.724,3,-6.59,0,0.355,0.106,0.00000174,0.655,0.717,71.696,4
spotify:track:5nkzBlt92PJLVEvPXBd9WZ,"30 (feat. Bizzy Banks)","Faith (Deluxe)","Pop Smoke;Bizzy Banks",2021-07-31,228251,8,true,8jtopaclkzi6fkcxvnzy3t27q,2022-08-03T04:30:55Z,"drill do brooklyn,drill de nova iorque,drill","Victor Victor Worldwide",0.578,0.684,0,-5.908,1,0.191,0.107,0,0.49,0.595,106.743,3
spotify:track:2mmRtchzDVpCj9LSyexgjS,"Genius (feat. Lil Tjay & Swae Lee)","Faith (Deluxe)","Pop Smoke;Lil Tjay;Swae Lee",2021-07-31,208111,7,true,8jtopaclkzi6fkcxvnzy3t27q,2022-08-03T04:31:01Z,"drill do brooklyn,drill de nova iorque,drill,rap melódico","Victor Victor Worldwide",0.723,0.667,2,-7.524,1,0.351,0.256,0,0.261,0.396,143.044,5
spotify:track:14phcuX970C43LchHxXrUV,"Mr. Jones (feat. Future)","Faith (Deluxe)","Pop Smoke;Future",2021-07-31,214925,7,true,8jtopaclkzi6fkcxvnzy3t27q,2022-08-03T04:31:05Z,"drill do brooklyn,drill de nova iorque,drill,rap","Victor Victor Worldwide",0.795,0.582,0,-7.365,0,0.054,0.275,0,0.239,0.778,134.055,4
spotify:track:6bsqes8Zg9gUULzuCkMUs0,"Woo Baby (feat. Chris Brown)","Faith (Deluxe)","Pop Smoke;Chris Brown",2021-07-31,156000,10,true,8jtopaclkzi6fkcxvnzy3t27q,2022-08-03T04:31:10Z,"drill do brooklyn,drill de nova iorque,drill,r&b","Victor Victor Worldwide",0.563,0.672,9,-7.226,0,0.0765,0.359,0,0.0972,0.284,99.772,4
spotify:track:7geOVVTDhTITXhgs5VpV5l,"Run Down (feat. OnPointLikeOP & G Herbo)","Faith (Deluxe)","Pop Smoke;OnPointLikeOP;G Herbo",2021-07-31,180000,6,true,8jtopaclkzi6fkcxvnzy3t27q,2022-08-03T04:31:14Z,"drill do brooklyn,drill de nova iorque,drill,drill de chicago","Victor Victor Worldwide",0.663,0.618,2,-6.415,1,0.111,0.0612,0.0000123,0.333,0.405,139.906,4
spotify:track:4qfhecxbALf3sB1HmB68yq,"Money Man (feat. Killa)","Faith (Deluxe)","Pop Smoke;Killa Vuitton",2021-07-31,135724,4,true,8jtopaclkzi6fkcxvnzy3t27q,2022-08-03T04:31:18Z,"drill do brooklyn,drill de nova iorque,drill","Victor Victor Worldwide",0.679,0.715,8,-6.782,0,0.245,0.145,0.000506,0.423,0.511,145.011,4
spotify:track:1Bs4kZgtguPmsRyau5hkxr,"Rumble (feat. Tayy Floss)","Faith (Deluxe)","Pop Smoke;Tayy Floss",2021-07-31,204590,7,true,8jtopaclkzi6fkcxvnzy3t27q,2022-08-03T04:31:22Z,"drill do brooklyn,drill de nova iorque,drill","Victor Victor Worldwide",0.812,0.689,1,-7.138,1,0.203,0.186,0.000115,0.123,0.306,122.003,4
spotify:track:0kjIeKhqH933ppKUK6gOCE,"Don't Know Em (feat. Rah Swish)","Faith (Deluxe)","Pop Smoke;Rah Swish",2021-07-31,111699,15,true,8jtopaclkzi6fkcxvnzy3t27q,2023-05-18T02:50:45Z,"drill do brooklyn,drill de nova iorque,drill","Victor Victor Worldwide",0.682,0.63,0,-7.074,1,0.0867,0.263,0,0.272,0.622,145.95,4
spotify:track:3QPZqYIzgEXbVouiHpu7wR,"Mr. Jones (feat. Anuel AA)","Faith (Deluxe)","Pop Smoke;Anuel AA",2021-07-31,229253,21,true,8jtopaclkzi6fkcxvnzy3t27q,2022-08-03T04:31:31Z,"drill do brooklyn,drill de nova iorque,drill,reggaeton,trap latino,urbano latino,latino","Victor Victor Worldwide",0.781,0.649,0,-6.295,0,0.0892,0.49,0.00000245,0.216,0.728,134.051,4
spotify:track:3uEJ0Z1lXBRqN5DbMAI69m,"Bad Boys (feat. Obasi Jackson)","Faith (Deluxe)","Pop Smoke;Obasi Jackson",2021-07-31,162253,9,true,8jtopaclkzi6fkcxvnzy3t27q,2022-08-03T04:31:40Z,"drill do brooklyn,drill de nova iorque,drill","Victor Victor Worldwide",0.73,0.686,0,-5.501,0,0.0377,0.0679,0.000105,0.177,0.497,142.053,4
spotify:track:26D2eFWhzC3GnL4lYwfKRm,"44 BullDog","Shoot For The Stars Aim For The Moon (Deluxe)","Pop Smoke",2020-07-20,150857,12,true,8jtopaclkzi6fkcxvnzy3t27q,2022-08-03T04:31:44Z,"drill do brooklyn,drill de nova iorque,drill","Victor Victor Worldwide",0.8,0.564,8,-5.817,1,0.4,0.0287,0.00000165,0.112,0.318,139.989,4
spotify:track:47k25JWFG1aLiaDjkIH10g,"Gangstas","Shoot For The Stars Aim For The Moon (Deluxe)","Pop Smoke",2020-07-20,160000,14,true,8jtopaclkzi6fkcxvnzy3t27q,2022-08-03T04:31:48Z,"drill do brooklyn,drill de nova iorque,drill","Victor Victor Worldwide",0.548,0.506,4,-7.434,0,0.102,0.203,0.0001,0.0788,0.557,119.987,5
spotify:track:6BYPomivIjWbWAvrhplZCx,"Creature (feat. Swae Lee)","Shoot For The Stars Aim For The Moon (Deluxe)","Pop Smoke;Swae Lee",2020-07-20,202815,10,true,8jtopaclkzi6fkcxvnzy3t27q,2022-08-03T04:31:52Z,"drill do brooklyn,drill de nova iorque,drill","Victor Victor Worldwide",0.794,0.717,7,-5.73,1,0.251,0.0511,0,0.195,0.372,141.881,4
spotify:track:3HnPbz5IlXUMuKpPzugLNt,"Make It Rain (feat. Rowdy Rebel)","Shoot For The Stars Aim For The Moon (Deluxe)","Pop Smoke;Rowdy Rebel",2020-07-20,202443,10,true,8jtopaclkzi6fkcxvnzy3t27q,2022-08-03T04:31:56Z,"drill do brooklyn,drill de nova iorque,drill","Victor Victor Worldwide",0.5,0.767,1,-4.105,1,0.403,0.161,0.0000995,0.385,0.58,159.477,4
spotify:track:0fVymPhvHXshE1ZFr4GAnw,"Track Suit Mafia (feat. Febem & PLK)","Eskibaile","Fleezus;CESRV;Febem;P.L.K",2020-12-11,189070,31,true,8jtopaclkzi6fkcxvnzy3t27q,2022-08-03T04:33:35Z,"grime,hip hop brasileiro,boom bap,trap brasileiro","Beatwise Recordings",0.935,0.66,6,-7.085,0,0.293,0.0211,0,0.102,0.785,136.043,4
spotify:track:5nOQjmjJLExC224rRudvYY,"City Runners (feat. Kyan)","Eskibaile","Fleezus;VHOOR;Kyan",2020-12-11,166474,30,true,8jtopaclkzi6fkcxvnzy3t27q,2022-08-03T04:33:49Z,"grime,hip hop brasileiro,miami bass,trap brasileiro,trap funk,trap","Beatwise Recordings",0.909,0.451,1,-6.476,1,0.371,0.000621,0,0.0891,0.192,140.042,4
spotify:track:06mnV7b0AeImbxT8v4qhhk,"Melhora (feat. LEALL)","Eskibaile","Fleezus;CESRV;LEALL",2020-12-11,207402,27,true,8jtopaclkzi6fkcxvnzy3t27q,2022-08-03T04:33:55Z,"grime,hip hop brasileiro,boom bap,trap brasileiro","Beatwise Recordings",0.813,0.691,9,-8.942,1,0.422,0.0257,0,0.544,0.724,140.907,4
spotify:track:3vwHNEGfzDYMNDDNGekoQZ,"Liga Nois (feat. Yunk Vino)","Eskibaile","Fleezus;Li-O;Meio Feel;Yunk Vino",2020-12-11,203584,21,true,8jtopaclkzi6fkcxvnzy3t27q,2022-08-03T04:34:18Z,"grime,hip hop brasileiro,drill,trap brasileiro,trap,trap funk","Beatwise Recordings",0.671,0.611,0,-8.063,1,0.334,0.13,0,0.32,0.605,142.862,4
spotify:track:339rvCwVYV1CnTUPqXR6o4,"Flow SBK","Eskibaile","Fleezus;CESRV",2020-12-11,113741,14,true,8jtopaclkzi6fkcxvnzy3t27q,2022-08-03T04:34:30Z,"grime,hip hop brasileiro,boom bap,trap brasileiro","Beatwise Recordings",0.634,0.728,7,-8.479,1,0.382,0.0186,0,0.0844,0.769,140.774,4
spotify:track:6s2qzMIO4ZkbDCae8dADAX,"Andar (feat. Clara Lima)","Eskibaile","Fleezus;CESRV;Clara Lima",2020-12-11,211485,13,true,8jtopaclkzi6fkcxvnzy3t27q,2022-08-03T04:34:34Z,"grime,hip hop brasileiro,boom bap,trap brasileiro","Beatwise Recordings",0.869,0.612,7,-8.333,1,0.151,0.000439,0,0.109,0.474,110.011,4
spotify:track:5ncFNEdqV8b9e3YyqtY0pb,"Quem Diria","Eskibaile","Fleezus;CESRV",2020-12-11,219222,10,true,8jtopaclkzi6fkcxvnzy3t27q,2022-08-03T04:34:38Z,"grime,hip hop brasileiro,boom bap,trap brasileiro","Beatwise Recordings",0.59,0.461,1,-11.931,1,0.405,0.0554,0,0.0884,0.629,114.745,4
spotify:track:7IBLt4Qarf4JDLxIQDv2O5,"D.M.B.","D.M.B.","A$AP Rocky",2022-05-05,291611,55,true,8jtopaclkzi6fkcxvnzy3t27q,2022-08-03T04:42:40Z,"rap","A$AP Worldwide/Polo Grounds Music/RCA Records",0.727,0.616,8,-8.487,1,0.338,0.542,0.00000447,0.482,0.392,140.014,4
spotify:track:4LaGu95Ui2s4vprSQYWUAZ,"Bout A Million (feat. 42 Dugg & 21 Savage)","Faith","Pop Smoke;21 Savage;42 Dugg",2021-07-16,203586,22,true,8jtopaclkzi6fkcxvnzy3t27q,2022-08-03T04:42:57Z,"drill do brooklyn,drill de nova iorque,drill","Victor Victor Worldwide",0.718,0.675,0,-6.959,0,0.0911,0.532,0,0.125,0.389,145.056,4
spotify:track:5F60xHWOA3WsKnceHBx93n,"Paris","Paris","Derek",2016-12-23,346813,33,false,8jtopaclkzi6fkcxvnzy3t27q,2022-08-03T04:45:45Z,"trap brasileiro,trap,hip hop brasileiro,trap funk","New Rich Records",0.403,0.44,0,-9.624,1,0.0505,0.66,0.000118,0.0781,0.206,135.136,3
spotify:track:2ygHdSMFsuMbeQmMc8IWJz,"Baby Me Desculpa","Ícone","Derek;Konai",2020-02-13,208968,30,true,8jtopaclkzi6fkcxvnzy3t27q,2022-08-30T02:53:26Z,"trap brasileiro,trap,hip hop brasileiro,trap funk","Derek Luccas",0.63,0.786,4,-6.589,0,0.259,0.755,0.0125,0.125,0.371,160.997,4
spotify:track:261whveSKSm9NLiT943fsR,"Me leva","Me Leva","Delacruz",2018-08-17,221448,35,false,8jtopaclkzi6fkcxvnzy3t27q,2022-08-30T02:59:35Z,"hip hop brasileiro,pop nacional","Groove",0.523,0.299,5,-11.888,0,0.0925,0.762,0.00393,0.294,0.301,177.707,4
spotify:track:3bdgb8PuKpkA54t4SPN0cG,"Amor","O Líder em Movimento","BK;JXNV$",2020-09-08,152342,1,false,8jtopaclkzi6fkcxvnzy3t27q,2022-08-30T03:01:58Z,"hip hop brasileiro,boom bap,trap brasileiro","Pirâmide Perdida Records",0.691,0.732,5,-6.63,0,0.136,0.208,0,0.148,0.379,127.945,4
spotify:track:5PzzpWrRjoKmA1nzYasTL1,"Wallpaper","Wallpaper","Dalsin",2019-12-13,191798,49,true,8jtopaclkzi6fkcxvnzy3t27q,2022-08-30T03:05:59Z,"hip hop brasileiro,boom bap","Dalsin",0.84,0.471,10,-7.498,0,0.384,0.307,0,0.122,0.646,140.104,4
spotify:track:2myQE9T8UAbl5u6Wg3UT2J,"Intimidade","Goela Abaixo","Liniker e os Caramelows;Liniker;Caramelows",2019-03-22,194882,1,false,8jtopaclkzi6fkcxvnzy3t27q,2022-08-30T03:07:18Z,"nova mpb,mpb,pop nacional","Let's GIG",0.459,0.0566,8,-18.854,1,0.0462,0.965,0.00000267,0.0742,0.316,110.86,4
spotify:track:2AJ38vlRg3hEJ3m1iAJRyt,"Love Song (A Maior Dor de um Homem)","Love Song (A Maior Dor de um Homem)","Sabotage;Mano Brown",2018-11-23,256000,53,false,8jtopaclkzi6fkcxvnzy3t27q,2022-08-30T03:10:54Z,"hip hop brasileiro,boom bap","Sabotage",0.765,0.484,8,-9.103,1,0.132,0.182,0,0.114,0.535,90.103,4
spotify:track:2WfTrHotAGGXSk4hvznT9S,"Última Noite","Última Noite","Baco Exu do Blues",2018-08-30,98969,2,false,8jtopaclkzi6fkcxvnzy3t27q,2022-08-30T03:16:06Z,"hip hop brasileiro,trap brasileiro","Baco Exu do Blues",0.635,0.524,7,-9.637,1,0.329,0.56,0.00000578,0.108,0.138,97.095,4
spotify:track:2rMFawCg4BW65jzbwztXAV,"Oh My Dis Side (feat. Quavo)","Rodeo","Travis Scott;Quavo",2015-09-04,351253,64,true,8jtopaclkzi6fkcxvnzy3t27q,2022-09-05T14:49:59Z,"rap","Cactus Jack / Epic",0.459,0.623,1,-4.45,1,0.0489,0.352,0,0.131,0.205,126.014,4
spotify:track:1SGt65i9AnXYdDQt1AtDRH,"3500 (feat. Future & 2 Chainz)","Rodeo","Travis Scott;Future;2 Chainz",2015-09-04,461840,69,true,8jtopaclkzi6fkcxvnzy3t27q,2022-09-05T14:50:19Z,"rap,southern hip hop","Cactus Jack / Epic",0.781,0.595,8,-6.069,0,0.155,0.113,0.00000248,0.13,0.338,123.973,4
spotify:track:3xby7fOyqmeON8jsnom0AT,"Nightcrawler (feat. Swae Lee & Chief Keef)","Rodeo","Travis Scott;Swae Lee;Chief Keef",2015-09-04,321560,78,true,8jtopaclkzi6fkcxvnzy3t27q,2022-09-05T15:00:40Z,"rap,drill de chicago,drill","Cactus Jack / Epic",0.522,0.731,3,-3.803,0,0.0325,0.0013,0,0.132,0.179,124.055,4
spotify:track:6HszFW6X5wM8DKX1SO0LaK,"Flying High (feat. Toro y Moi)","Rodeo","Travis Scott;Toro y Moi",2015-09-04,208626,54,true,8jtopaclkzi6fkcxvnzy3t27q,2022-09-05T15:13:04Z,"rap,chillwave","Cactus Jack / Epic",0.627,0.826,1,-3.139,0,0.0402,0.0617,0,0.495,0.429,130.015,4
spotify:track:3jg8bevUzKYONDLBBQquif,"Never Catch Me","Rodeo","Travis Scott",2015-09-04,176160,59,true,8jtopaclkzi6fkcxvnzy3t27q,2022-09-05T15:24:44Z,"rap","Cactus Jack / Epic",0.511,0.521,6,-8.341,1,0.0332,0.0114,0.0233,0.167,0.126,99.058,4
spotify:track:46oHvXwpEZOFX518we1nJD,"CORSO","CALL ME IF YOU GET LOST","Tyler, The Creator",2021-06-25,146482,60,true,8jtopaclkzi6fkcxvnzy3t27q,2022-09-05T15:28:08Z,"","Columbia",0.703,0.845,10,-4.851,0,0.337,0.169,0,0.122,0.745,97.672,4
spotify:track:13HsOwrwTA5HgLuoaDHncP,"RUNITUP (feat. Teezo Touchdown)","CALL ME IF YOU GET LOST","Tyler, The Creator;Teezo Touchdown",2021-06-25,229564,59,true,8jtopaclkzi6fkcxvnzy3t27q,2022-09-05T15:34:21Z,"","Columbia",0.665,0.469,10,-7.778,0,0.13,0.565,0.000317,0.219,0.142,115.852,4
spotify:track:3EG9FJ0ToLfgnc1IG2Z1wz,"SWEET / I THOUGHT YOU WANTED TO DANCE (feat. Brent Faiyaz & Fana Hues)","CALL ME IF YOU GET LOST","Tyler, The Creator;Brent Faiyaz;Fana Hues",2021-06-25,588139,74,true,8jtopaclkzi6fkcxvnzy3t27q,2022-09-05T15:43:21Z,"r&b,r&b alternativo","Columbia",0.468,0.652,0,-4.912,1,0.0722,0.333,0.000318,0.55,0.39,140.223,4
spotify:track:4gh0ZnHzaTMT1sDga7Ek0N,"sdp interlude","Birds In The Trap Sing McKnight","Travis Scott",2016-09-16,191622,81,true,8jtopaclkzi6fkcxvnzy3t27q,2022-09-05T16:01:54Z,"rap","Cactus Jack / Epic",0.507,0.586,0,-8.15,0,0.0586,0.599,0.0544,0.118,0.588,108.164,4
spotify:track:6RK3IsiUW6YaSMEodbO4tk,"Solitude - Felsmann + Tiley Reinterpretation","Solitude (Felsmann + Tiley Reinterpretation)","M83;Felsmann + Tiley",2020-05-14,222354,71,false,8jtopaclkzi6fkcxvnzy3t27q,2022-09-05T16:12:07Z,"","naïve",0.367,0.202,0,-11.342,1,0.0313,0.668,0.145,0.109,0.0362,121.865,4
spotify:track:7pas6O1LYbaeChEFQBhPFU,"coordinate","Birds In The Trap Sing McKnight","Travis Scott",2016-09-16,226397,66,true,8jtopaclkzi6fkcxvnzy3t27q,2022-09-05T18:11:18Z,"rap","Cactus Jack / Epic",0.688,0.658,1,-4.155,1,0.0695,0.105,0.00000189,0.335,0.28,75.615,4
spotify:track:01Ch5LzVStxCFPKkT1xg6k,"sweet sweet","Birds In The Trap Sing McKnight","Travis Scott",2016-09-16,222317,65,true,8jtopaclkzi6fkcxvnzy3t27q,2022-09-05T18:11:58Z,"rap","Cactus Jack / Epic",0.733,0.578,0,-5.245,0,0.0417,0.0859,0.00000119,0.403,0.447,142.028,4
spotify:track:4cQrSREMqBSvJ8ZzBZjVb8,"Mile High (feat. Travis Scott & Metro Boomin)","Assume Form","James Blake;Travis Scott;Metro Boomin",2019-01-18,193600,64,false,8jtopaclkzi6fkcxvnzy3t27q,2022-09-05T18:21:41Z,"rap","Polydor Records",0.754,0.37,6,-9.854,0,0.12,0.403,0.0000622,0.107,0.228,114.941,4
spotify:track:2HIjQZsmscClqRGbfzwAgK,"Diamonds (feat. Gunna)","So Much Fun (Deluxe)","Young Thug;Gunna",2019-12-20,210733,58,true,8jtopaclkzi6fkcxvnzy3t27q,2022-10-01T02:03:57Z,"rap,rap melódico,trap","300 Entertainment/Atl",0.919,0.367,10,-9.546,0,0.464,0.00424,0.00019,0.175,0.228,147.033,4
spotify:track:4xzSmycmoheCQGJLvYtDFU,"Mannequin Challenge (feat. Juice WRLD)","So Much Fun (Deluxe)","Young Thug;Juice WRLD",2019-12-20,162400,52,true,8jtopaclkzi6fkcxvnzy3t27q,2022-10-01T03:14:29Z,"rap,rap melódico,trap,rap emo","300 Entertainment/Atl",0.857,0.583,1,-7.466,0,0.086,0.0899,0,0.204,0.443,132.01,4
spotify:track:2aPhlZWgrl0LjBHOUNv8PL,"Circle Of Bosses (feat. Quavo)","So Much Fun (Deluxe)","Young Thug;Quavo",2019-12-20,179466,41,true,8jtopaclkzi6fkcxvnzy3t27q,2022-10-01T03:14:34Z,"rap,rap melódico,trap","300 Entertainment/Atl",0.899,0.488,2,-7.404,0,0.392,0.00938,0,0.359,0.542,150.04,4
spotify:track:4y00KeXFOME9ABLEfaNg37,"I'm Scared (feat. 21 Savage & Doe Boy)","So Much Fun (Deluxe)","Young Thug;21 Savage;Doe Boy",2019-12-20,200733,44,true,8jtopaclkzi6fkcxvnzy3t27q,2022-10-01T03:14:39Z,"rap,rap melódico,trap","300 Entertainment/Atl",0.909,0.414,1,-7.316,1,0.3,0.00333,0.0000034,0.114,0.138,146.004,4
